Date,Lieu,Ville,Type,Prix,Artiste,Image
3 fevr. 2023,LE CEPAC SILO,MARSEILLE,THEATRE - THEATRE CONTEMPORAIN,21.0,UN COUPLE MAGIQUE- STEPHANE PLAZA- JEANFI JANSSENS- VALERIE MAIRESSE,https://static.ticketmaster.fr/static/images/vignettes/n_un-couple-magique.gif
4 fevr. au 30 avr. 2023,THEATRE EDGAR,PARIS,THEATRE - COMEDIE,33.9,PAR ICI LA SORTIE !- MANUEL MONTERO- FABRICE SIMON- JULIEN GIUSTINIANI,https://static.ticketmaster.fr/static/images/vignettes/a_543896.gif
4 fevr. 2023,ESPACE CHAPITEAU DE LA MER,LA SEYNE SUR MER,THEATRE - THEATRE CONTEMPORAIN,12.0,"""IL FAUDRA QUE TU MAIMES""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 fevr. au 24 mars 2023,3T D'A COTE,TOULOUSE,THEATRE - COMEDIE,24.0,LE GRAND HOTEL,https://static.ticketmaster.fr/static/images/vignettes/a_541347.gif
4 fevr. au 2 avr. 2023,Essaion de Paris,PARIS,THEATRE - THEATRE JEUNE PUBLIC,12.0,"""ODYSSEUS OU LHISTOIRE DULYSSE""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 au 14 fevr. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,THEATRE - COMEDIE,27.2,CRIMES A SAINT-SERNIN,https://static.ticketmaster.fr/static/images/vignettes/a_540326.gif
4 fevr. 2023,LE PAVILLON DE LA CULTURE ET DU PATRIMOINE,ST-GILLES,THEATRE - COMEDIE,32.0,LE CLAN,https://static.ticketmaster.fr/static/images/vignettes/n_le-clan-des-divorcees.gif
4 fevr. 2023,LE PAVILLON DE LA CULTURE ET DU PATRIMOINE,ST-GILLES,THEATRE - COMEDIE,20.0,"""DOS VS PARENTS MODE DEMPLOI""",https://static.ticketmaster.fr/static/images/vignettes/n_ados-vs-parents-mode-d-emploi.gif
4 fevr. 2023,ESPACE DE L'HUVEAUNE,LA PENNE SUR HUVEAUNE,THEATRE - AUTRES THEATRE,35.2,GOTAINER RAMENE SA PHRASE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 fevr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - THEATRE JEUNE PUBLIC,29.0,LOTFI ABDELLI,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 fevr. 2023,THEATRE DE L'IRIS,VILLEURBANNE,THEATRE - THEATRE CONTEMPORAIN,18.0,CIE ANDA JALEO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 fevr. 2023,THEATRE CASINO BARRIERE,DEAUVILLE,THEATRE - COMEDIE,36.0,BOEING BOEING,https://static.ticketmaster.fr/static/images/vignettes/n_boeing-boeing.gif
4 fevr. 2023,CASINO BARRIERE DE MENTON,MENTON,THEATRE - COMEDIE,22.0,CE SOIR OU JAMAIS,https://static.ticketmaster.fr/static/images/vignettes/a_536819.gif
4 fevr. 2023,BIBI COMEDIA,ST RAPHAEL,THEATRE - IMPROVISATION THEATRALE,16.0,LES INSTANTANES,https://static.ticketmaster.fr/static/images/vignettes/a_536786.gif
4 au 18 fevr. 2023,THEATRE COMEDIE ODEON,LYON,THEATRE - COMEDIE,12.0,LE GRAND LIVRE DES CONTES,https://static.ticketmaster.fr/static/images/vignettes/a_535850.gif
4 fevr. 2023,LA BOISERIE,MAZAN,THEATRE - COMEDIE,17.0,DON QUICHOTTE OU PRESQUE,https://static.ticketmaster.fr/static/images/vignettes/a_533675.gif
4 fevr. 2023,THEATRE DE L'ARDAILLON,VIAS,THEATRE - COMEDIE,12.0,POUR LE MEILLEUR ET POUR LE DIRE,https://static.ticketmaster.fr/static/images/vignettes/a_532547.gif
4 fevr. 2023,CAC,CONCARNEAU,THEATRE - COMEDIE,8.0,COWBOY OU INDIEN ?,https://static.ticketmaster.fr/static/images/vignettes/a_532514.gif
4 fevr. 2023,Carre Bellefeuille,BOULOGNE BILLANCOURT,THEATRE - COMEDIE,15.0,"""SAINT EXUPERY- LE MYSTERE DE LAVIATEUR""- RTHUR JUGNOT- DAVY SARDOU- LANCELOT CHERER- FLAVIE PEAN",https://static.ticketmaster.fr/static/images/vignettes/a_532299.gif
4 fevr. 2023,THEATRE MUNICIPAL LE COLISEE,LENS,THEATRE - COMEDIE,19.5,POUR LE MEILLEUR ET POUR LE PIRE,https://static.ticketmaster.fr/static/images/vignettes/n_pour-le-meilleur-et-pour-le-pire.gif
4 fevr. 2023,GRAND THEATRE,ALBI,THEATRE - COMEDIE,29.0,MAMAN- VANESSA PARADIS,https://static.ticketmaster.fr/static/images/vignettes/n_maman.gif
4 fevr. 2023,THEATRE MAC NAB,VIERZON,THEATRE - THEATRE CONTEMPORAIN,34.2,"""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""",https://static.ticketmaster.fr/static/images/vignettes/a_528949.gif
4 fevr. 2023,SALLE FESTIVE NANTES NORD,NANTES,THEATRE - COMEDIE,22.0,MARS & VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_mars-venus.gif
4 fevr. 2023,THEATRE GALLI,SANARY SUR MER,THEATRE - THEATRE JEUNE PUBLIC,55.0,HELENE SEGARA,https://static.ticketmaster.fr/static/images/vignettes/a_505542.gif
5 fevr. 2023,LA LOCO,MEZIDON VALLEE D AUGE,THEATRE - THEATRE CLASSIQUE,6.0,LES FOURBERIES DE SCAPIN,https://static.ticketmaster.fr/static/images/vignettes/a_543587.gif
5 fevr. 2023,ESPACE JULIEN,MARSEILLE,THEATRE - COMEDIE,32.0,LE CLAN,https://static.ticketmaster.fr/static/images/vignettes/a_540898.gif
5 fevr. 2023,ESPACE JULIEN,MARSEILLE,THEATRE - COMEDIE,20.0,"""DOS VS PARENTS MODE DEMPLOI""",https://static.ticketmaster.fr/static/images/vignettes/n_ados-vs-parents-mode-d-emploi.gif
5 fevr. 2023,THEATRE CASINO BARRIERE,DEAUVILLE,THEATRE - THEATRE CONTEMPORAIN,26.0,MELIE NOTHOMB,https://static.ticketmaster.fr/static/images/vignettes/a_537631.gif
5 fevr. 2023,CENTRE CULTUREL JOVENCE,LOUVIGNE DU DESERT,THEATRE - AUTRES THEATRE,15.0,LE DISCOURS,https://static.ticketmaster.fr/static/images/vignettes/n_le-discours.gif
5 fevr. 2023,ESPACE LIGERIA,MONTLOUIS SUR LOIRE,THEATRE - THEATRE MUSICAL,5.5,LA CLAQUE,https://static.ticketmaster.fr/static/images/vignettes/a_535518.gif
5 fevr. 2023,Espace Des Arts,LES PAVILLONS SOUS BOIS,THEATRE - COMEDIE,51.7,UNE SITUATION DELICATE,https://static.ticketmaster.fr/static/images/vignettes/n_une-situation-delicate.gif
5 fevr. 2023,ESPACE THEODORE GOUVY,FREYMING MERLEBACH,THEATRE - AUTRES THEATRE,26.0,SUR UN AIR DE TANGO,https://static.ticketmaster.fr/static/images/vignettes/a_529822.gif
5 fevr. 2023,THEATRE DE THIONVILLE,THIONVILLE,THEATRE - THEATRE JEUNE PUBLIC,17.0,LICE AUX PAYS DES MERVEILLES,https://static.ticketmaster.fr/static/images/vignettes/a_529735.gif
5 fevr. 2023,MAISON DE QUARTIER VILLEJEAN,RENNES,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
6 fevr. au 3 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE CLASSIQUE,14.0,"""LINGENU""",https://static.ticketmaster.fr/static/images/vignettes/a_539502.gif
7 fevr. au 31 mars 2023,THEATRE DES BELIERS PARISIENS,PARIS,THEATRE - THEATRE CONTEMPORAIN,39.4,BIG MOTHER- PATRICK BLANDIN- MELODY MOUREY- PIERRE-YVES BON- RIANE BROUSSE- GUILLAUME DUCREUX- MARINE LLADO- KARINA MARIMON,https://static.ticketmaster.fr/static/images/vignettes/a_542731.gif
7 au 18 fevr. 2023,THEATRE DES BOUFFES DU NORD,PARIS,THEATRE - THEATRE CONTEMPORAIN,28.6,PERDRE SON SAC- PASCAL RAMBERT- LYNA KHOUDRI,https://static.ticketmaster.fr/static/images/vignettes/a_533429.gif
7 fevr. 2023,THEATRE DE L'ESPLANADE,DRAGUIGNAN,THEATRE - COMEDIE,28.2,UN MOIS A LA CAMPAGNE,https://static.ticketmaster.fr/static/images/vignettes/a_531999.gif
7 fevr. 2023,PALAIS DES FESTIVALS-THEATRE DEBUSSY,CANNES,THEATRE - COMEDIE,14.0,COMME IL VOUS PLAIRA,https://static.ticketmaster.fr/static/images/vignettes/a_527385.gif
7 fevr. 2023,LA CHAUDRONNERIE/SALLE MICHEL SIMON,LA CIOTAT,THEATRE - THEATRE CONTEMPORAIN,39.0,SAINT EXUPÉRY- le mystère de l’aviateur,https://static.ticketmaster.fr/static/images/vignettes/a_526875.gif
7 au 11 fevr. 2023,THEATRE DE SAINT-QUENTIN-EN-YVELINES,ST QUENTIN YVELINES CEDEX,THEATRE - THEATRE CONTEMPORAIN,14.0,LA TENDRESSE,https://static.ticketmaster.fr/static/images/vignettes/a_525811.gif
8 fevr. 2023,SALLE DE SPECTACLE JEAN GABIN,ROYAN,THEATRE - THEATRE CONTEMPORAIN,18.0,DEUX RIEN- COMPAGNIE COMME SI,https://static.ticketmaster.fr/static/images/vignettes/a_543757.gif
8 au 11 fevr. 2023,LA LUNA NEGRA,BAYONNE,THEATRE - THEATRE CONTEMPORAIN,20.0,23 F COTE HUBLOT,https://static.ticketmaster.fr/static/images/vignettes/a_543312.gif
8 fevr. au 29 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE MUSICAL,17.0,MON TCHAIKOVSKI,https://static.ticketmaster.fr/static/images/vignettes/a_539924.gif
8 fevr. 2023,THEATRE DE LA FLEURIAYE,CARQUEFOU,THEATRE - THEATRE CONTEMPORAIN,40.0,"""LAWRENCE DARABIE""",https://static.ticketmaster.fr/static/images/vignettes/a_531483.gif
8 fevr. 2023,CASINO D'ARRAS,ARRAS,THEATRE - COMEDIE,50.0,UNE SITUATION DELICATE,https://static.ticketmaster.fr/static/images/vignettes/n_une-situation-delicate.gif
8 au 12 fevr. 2023,THEATRE A L’OUEST DE LYON,DECINES CHARPIEU,THEATRE - COMEDIE,24.0,LE DINER DE CONS,https://static.ticketmaster.fr/static/images/vignettes/n_le-diner-de-cons.gif
8 fevr. 2023,THEATRE MAC NAB,VIERZON,THEATRE - THEATRE CONTEMPORAIN,42.5,TIMES SQUARE,https://static.ticketmaster.fr/static/images/vignettes/n_times-square.gif
9 fevr. au 25 juin 2023,STUDIO DES CHAMPS-ELYSEES,PARIS,THEATRE - THEATRE CONTEMPORAIN,34.9,MARIE DES POULES- GOUVERNANTE CHEZ GEORGES SAND- BEATRICE AGENIN- RTHUR CACHIA,https://static.ticketmaster.fr/static/images/vignettes/s_81.gif
9 fevr. 2023,LE SEMAPHORE,TREBEUDEN,THEATRE - THEATRE MUSICAL,10.0,LARMES DE CROCODILE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
9 fevr. au 2 juil. 2023,THEATRE MARIGNY,PARIS,THEATRE - COMEDIE,10.0,JOYEUSES PAQUES- CLAIRE NADEAU- NICOLAS BRIANCON- LICE DUFOUR- GWENDOLINE HAMON- MURIEL COMBEAU- RAPHAEL DULERY- PASCAL ELSO- DOMINIQUE FROT,https://static.ticketmaster.fr/static/images/vignettes/a_542760.gif
9 fevr. 2023,SALLE JEAN CARMET,MURS ERIGNE,THEATRE - COMEDIE,10.0,LES NECESSAIRES,https://static.ticketmaster.fr/static/images/vignettes/a_542449.gif
9 fevr. au 7 mai 2023,THEATRE MONTPARNASSE,PARIS,THEATRE - COMEDIE,22.0,UNE ETOILE,https://static.ticketmaster.fr/static/images/vignettes/a_542273.gif
9 fevr. au 11 mars 2023,Essaion de Paris,PARIS,THEATRE - THEATRE MUSICAL,12.0,"""MON AGE DOR""",https://static.ticketmaster.fr/static/images/vignettes/a_539826.gif
9 au 12 fevr. 2023,COMEDIE DU HAVRE,LE HAVRE,THEATRE - AUTRES THEATRE,26.0,MAIS QUI A TUE HARRY ?,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
9 fevr. 2023,SCENE 55,MOUGINS,THEATRE - THEATRE JEUNE PUBLIC,10.0,TUMULTE,https://static.ticketmaster.fr/static/images/vignettes/a_537232.gif
9 fevr. 2023,SALLE OBINO,VITROLLES,THEATRE - COMEDIE,17.0,"""UNE HISTOIRE DAMOUR""- LEXIS MICHALIK",https://static.ticketmaster.fr/static/images/vignettes/a_533658.gif
9 fevr. 2023,ESPACE SIMONE SIGNORET,VITRY LE FRANCOIS CEDEX,THEATRE - AUTRES THEATRE,7.0,"""SIMONE VEIL : LES COMBATS DUNE EFFRONTEE""",https://static.ticketmaster.fr/static/images/vignettes/a_532002.gif
9 fevr. 2023,CENTRE CULTUREL JACQUES DUHAMEL,VITRE,THEATRE - THEATRE CONTEMPORAIN,32.5,"""LAWRENCE DARABIE""",https://static.ticketmaster.fr/static/images/vignettes/a_529337.gif
9 fevr. 2023,THEATRE DU CASINO,AIX LES BAINS,THEATRE - THEATRE CONTEMPORAIN,39.0,LES TONTONS FARCEURS,https://static.ticketmaster.fr/static/images/vignettes/n_les-tontons-farceurs.gif
9 fevr. 2023,OPERA THEATRE DE ST-ETIENNE,ST ETIENNE,THEATRE - THEATRE CONTEMPORAIN,20.0,LE SYSTEME RIBADIER,https://static.ticketmaster.fr/static/images/vignettes/n_le-systeme-ribadier.gif
9 au 26 fevr. 2023,THEATRE DE JEANNE,NANTES,THEATRE - COMEDIE,22.0,DO UN JOUR- A DOS TOUJOURS,https://static.ticketmaster.fr/static/images/vignettes/a_526609.gif
10 fevr. au 11 mars 2023,Guichet Montparnasse,PARIS,THEATRE - COMEDIE,24.2,L’AFFAIRE DE LA RUE DE LOURCINE,https://static.ticketmaster.fr/static/images/vignettes/a_543276.gif
10 fevr. 2023,LE MINOTAURE,VENDOME,THEATRE - THEATRE CONTEMPORAIN,17.0,LE BAL MARIONNETTIQUE,https://static.ticketmaster.fr/static/images/vignettes/a_542972.gif
10 au 12 fevr. 2023,THEATRE DE L'OBSERVANCE,AVIGNON,THEATRE - THEATRE CONTEMPORAIN,18.0,TRAVERS ELLE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 au 11 fevr. 2023,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,27.2,"""LES PATES A LAIL""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 fevr. 2023,CENTRE CULTUREL LA LOGE,BEAUPREAU EN MAUGES,THEATRE - THEATRE MUSICAL,34.2,NDRE MANOUKIAN,https://static.ticketmaster.fr/static/images/vignettes/n_andre-manoukian.gif
10 fevr. au 22 avr. 2023,LE THEATRE LIBRE,PARIS,THEATRE - THEATRE CONTEMPORAIN,19.0,UN PRESIDENT NE DEVRAIT PAS DIRE CA...- THIBAULT DE MONTALEMBERT- HELENE BABU,https://static.ticketmaster.fr/static/images/vignettes/a_539395.gif
10 au 11 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - COMEDIE,22.0,DENISE,https://static.ticketmaster.fr/static/images/vignettes/n_denise.gif
10 fevr. 2023,THEATRE DE L'EMBELLIE,MONTAUBAN,THEATRE - THEATRE CONTEMPORAIN,17.0,RUPTURE A DOMICILE,https://static.ticketmaster.fr/static/images/vignettes/a_537953.gif
10 fevr. 2023,ESPACE BEAUREGARD,MONTHOU SUR BIEVRE,THEATRE - COMEDIE,42.0,"""88 FOIS LINFINI""",https://static.ticketmaster.fr/static/images/vignettes/a_537275.gif
10 fevr. 2023,ESPACE LE GABION,DRUSENHEIM,THEATRE - COMEDIE,28.0,"""LHISTOIRE DU ROCK EN 13 GUITARES""",https://static.ticketmaster.fr/static/images/vignettes/a_536831.gif
10 fevr. 2023,SALLE L'EOLIENNE,ARNAGE,THEATRE - COMEDIE,22.0,LE COUPLE NUIT GRAVEMENT A LA SANTE,https://static.ticketmaster.fr/static/images/vignettes/a_535845.gif
10 fevr. 2023,OCEANIS,PLOEMEUR,THEATRE - THEATRE CLASSIQUE,13.0,LES FOURBERIES DE SCAPIN,https://static.ticketmaster.fr/static/images/vignettes/a_531883.gif
10 fevr. 2023,THEATRE PIERRE CRAVEY,LA TESTE DE BUCH,THEATRE - THEATRE CONTEMPORAIN,12.0,THE SUR LA BANQUISE,https://static.ticketmaster.fr/static/images/vignettes/a_530379.gif
10 fevr. 2023,La Merise,TRAPPES,THEATRE - THEATRE CONTEMPORAIN,21.0,SHERLOCK HOLMES,https://static.ticketmaster.fr/static/images/vignettes/a_530321.gif
10 fevr. 2023,SALLE L'EMBARCADERE,ST SEBASTIEN SUR LOIRE,THEATRE - AUTRES THEATRE,22.0,"""DANS LENGRENAGE""",https://static.ticketmaster.fr/static/images/vignettes/a_530218.gif
10 fevr. 2023,LE CADRAN / LE TANGRAM,EVREUX,THEATRE - COMEDIE,29.9,LA GUERRE DES SEXES,https://static.ticketmaster.fr/static/images/vignettes/n_la-guerre-des-sexes.gif
10 au 14 fevr. 2023,THEATRE A L'OUEST,AURAY,THEATRE - COMEDIE,24.0,JAMAIS DEUX SANS TOI,https://static.ticketmaster.fr/static/images/vignettes/n_jamais-deux-sans-toi.gif
10 fevr. 2023,LE PETIT KURSAAL,BESANCON,THEATRE - COMEDIE,28.2,GONFLEE A BLOC,https://static.ticketmaster.fr/static/images/vignettes/n_gonflee-a-bloc.gif
11 fevr. 2023,LES ATLANTES,LES SABLES D OLONNE,THEATRE - COMEDIE,29.0,UN CULOT MONSTRE,https://static.ticketmaster.fr/static/images/vignettes/n_un-culot-monstre.gif
11 fevr. 2023,SALLE ESPRIT GARE,MAURAUSSAN,THEATRE - POESIE,22.0,CAROLINE LOEB,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 au 15 fevr. 2023,THEATRE A L'OUEST,ROUEN,THEATRE - COMEDIE,27.2,"""LHOMME PARFAIT NEXISTE PAS""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 fevr. 2023,ESPACE CULTUREL LE CHAMP DE FOIRE,PLABENNEC,THEATRE - AUTRES THEATRE,13.0,FEMME NON REEDUCABLE,https://static.ticketmaster.fr/static/images/vignettes/a_539691.gif
11 fevr. 2023,MAISON DU PEUPLE,CASTELNAU DE GUERS,THEATRE - COMEDIE,16.0,PAPAS TU FERAS MAMAN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 fevr. 2023,MAISON DU PEUPLE,CASTELNAU DE GUERS,THEATRE - COMEDIE,16.0,ELLE EST OU MAMIE?,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 fevr. 2023,MAISON DU PEUPLE,CASTELNAU DE GUERS,THEATRE - COMEDIE,16.0,SAUVE MOI SI TU PEUX,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 fevr. 2023,THEATRE OLYMPE DE GOUGES,MONTAUBAN,THEATRE - COMEDIE,25.0,INTRA MUROS,https://static.ticketmaster.fr/static/images/vignettes/a_538986.gif
11 fevr. 2023,PALAIS DES CONGRES,LA BAULE,THEATRE - COMEDIE,25.0,LES HOMMES SE CACHENT POUR MENTIR,https://static.ticketmaster.fr/static/images/vignettes/n_les-hommes-se-cachent-pour-mentir.gif
11 fevr. 2023,SCENE 55,MOUGINS,THEATRE - THEATRE CONTEMPORAIN,10.0,NU,https://static.ticketmaster.fr/static/images/vignettes/a_537201.gif
11 fevr. 2023,THEATRE DE MONTELIMAR,MONTELIMAR,THEATRE - COMEDIE,29.0,JAMAIS LE DEUXIEME SOIR !!,https://static.ticketmaster.fr/static/images/vignettes/n_jamais-le-deuxieme-soir.gif
11 fevr. 2023,SALLE FRANCOIS MITTERRAND,LARCAY,THEATRE - IMPROVISATION THEATRALE,12.0,CATCH IMPRO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
11 fevr. 2023,ILLIADE,ILLKIRCH GRAFFENSTADEN,THEATRE - COMEDIE,39.0,TRES CHERE MANDY,https://static.ticketmaster.fr/static/images/vignettes/a_535562.gif
11 fevr. 2023,LE TOIT ROUGE,MONTELIMAR,THEATRE - COMEDIE,29.2,"""ILS SAIMENT""",https://static.ticketmaster.fr/static/images/vignettes/a_531535.gif
11 fevr. 2023,THEATRE DE GRASSE,GRASSE,THEATRE - COMEDIE,14.0,LA DERNIERE NUIT DU MONDE,https://static.ticketmaster.fr/static/images/vignettes/a_530878.gif
11 au 18 fevr. 2023,THEATRE DE JEANNE,NANTES,THEATRE - COMEDIE,10.0,UN CAMELEON A PARIS,https://static.ticketmaster.fr/static/images/vignettes/a_530799.gif
11 fevr. 2023,FERME DES COMMUNES,SERRIS,THEATRE - COMEDIE,31.9,"""SAINT-EXUPERY- LE MYSTERE DE LAVIATEUR""",https://static.ticketmaster.fr/static/images/vignettes/a_530509.gif
11 fevr. 2023,THEATRE A L’OUEST DE LYON,DECINES CHARPIEU,THEATRE - COMEDIE,27.2,DE GAULLE EST DE RETOUR,https://static.ticketmaster.fr/static/images/vignettes/n_de-gaulle-est-de-retour.gif
11 fevr. 2023,LE TIGRE,MARGNY LES COMPIEGNE,THEATRE - COMEDIE,36.0,UN COUPLE MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/n_un-couple-magique.gif
11 fevr. 2023,POINT D'EAU,OSTWALD,THEATRE - COMEDIE,17.0,PANIQUE A LA MAISON DE RETRAITE,https://static.ticketmaster.fr/static/images/vignettes/n_panique-a-la-maison-de-retraite.gif
11 fevr. 2023,POINT D'EAU,OSTWALD,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
11 fevr. 2023,LE BASCALA,BRUGUIERES,THEATRE - COMEDIE,38.0,GROSSE CHALEUR,https://static.ticketmaster.fr/static/images/vignettes/n_grosse-chaleur.gif
12 fevr. 2023,MAISON DU PEUPLE,CASTELNAU DE GUERS,THEATRE - COMEDIE,16.0,OBJECTION VOTRE HONNEUR !,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 fevr. 2023,PALAIS DES CONGRES,LA BAULE,THEATRE - COMEDIE,25.0,LES COUSINES,https://static.ticketmaster.fr/static/images/vignettes/a_538143.gif
12 fevr. 2023,THEATRE DE L'EMBELLIE,MONTAUBAN,THEATRE - THEATRE JEUNE PUBLIC,8.0,TABLE ZOE,https://static.ticketmaster.fr/static/images/vignettes/a_537954.gif
12 fevr. 2023,LE BASCALA,BRUGUIERES,THEATRE - AUTRES THEATRE,7.0,BATEAU,https://static.ticketmaster.fr/static/images/vignettes/a_536314.gif
12 fevr. 2023,ZENITH DE ROUEN,LE GRAND QUEVILLY,THEATRE - COMEDIE,49.0,UN COUPLE MAGIQUE,https://static.ticketmaster.fr/static/images/vignettes/n_un-couple-magique.gif
12 fevr. 2023,ESPACE CARPEAUX Salle Saint Saens,COURBEVOIE,THEATRE - THEATRE CONTEMPORAIN,22.0,MUMMENSCHANZ,https://static.ticketmaster.fr/static/images/vignettes/a_528772.gif
12 fevr. 2023,SALLE RAUGRAFF,NANCY,THEATRE - COMEDIE,17.0,NOTRE DROLE HISTOIRE DE FRANCE,https://static.ticketmaster.fr/static/images/vignettes/n_notre-drole-histoire-de-france.gif
13 fevr. au 9 mai 2023,Essaion de Paris,PARIS,THEATRE - SEUL EN SCENE,14.0,MON PETIT GRAND FRERE,https://static.ticketmaster.fr/static/images/vignettes/a_539711.gif
13 fevr. 2023,LE FORUM,NIVILLAC,THEATRE - THEATRE JEUNE PUBLIC,7.0,TITI TOMBE- TITI TOMBE PAS,https://static.ticketmaster.fr/static/images/vignettes/a_538551.gif
13 au 17 fevr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,THEATRE - THEATRE JEUNE PUBLIC,12.0,CALI ET SES AMIS,https://static.ticketmaster.fr/static/images/vignettes/a_533901.gif
14 fevr. 2023,SALLE BLEUE,PALAVAS LES FLOTS,THEATRE - COMEDIE,29.0,BONJOUR IVRESSE,https://static.ticketmaster.fr/static/images/vignettes/n_bonjour-ivresse.gif
14 fevr. au 28 mars 2023,3T D'A COTE,TOULOUSE,THEATRE - COMEDIE,24.0,LES CLOTILDES DANS : VIVE LA MARIEE !,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
14 fevr. au 12 mars 2023,COMEDIE DU HAVRE,LE HAVRE,THEATRE - COMEDIE,26.0,MARS ET VENUS,https://static.ticketmaster.fr/static/images/vignettes/a_539201.gif
14 fevr. 2023,THEATRE OLYMPE DE GOUGES,MONTAUBAN,THEATRE - COMEDIE,14.0,LES BONNES- LA TRAGEDIE DES CONFIDENTES,https://static.ticketmaster.fr/static/images/vignettes/a_539040.gif
14 fevr. au 12 avr. 2023,COMEDIE DU HAVRE,LE HAVRE,THEATRE - COMEDIE,26.0,EN TOUTE INTIMITE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
14 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - COMEDIE,27.2,"""CHERI JAI INVITE MON EX""",https://static.ticketmaster.fr/static/images/vignettes/n_cheri-j-ai-invite-mon-ex.gif
14 fevr. 2023,NOVOTEL ATRIA,NIMES,THEATRE - COMEDIE,29.0,"""ILS SAIMENT""",https://static.ticketmaster.fr/static/images/vignettes/a_535759.gif
14 fevr. 2023,Théâtre des Sources.,FONTENAY AUX ROSES,THEATRE - COMEDIE,20.0,CAMILLE CHAMOUX- LE TEMPS DE VIVRE,https://static.ticketmaster.fr/static/images/vignettes/a_533053.gif
14 fevr. 2023,ESPACE CARPEAUX Salle Saint Saens,COURBEVOIE,THEATRE - COMEDIE,20.0,JE NE COURS PAS- JE VOLE !,https://static.ticketmaster.fr/static/images/vignettes/a_528274.gif
14 fevr. 2023,CHATEAU DE LA GARRIGUE,VILLEMUR SUR TARN,THEATRE - COMEDIE,20.0,"""JE TAIME A LITALIENNE ET A LALGERIENNE""",https://static.ticketmaster.fr/static/images/vignettes/a_527500.gif
15 fevr. 2023,Le Point Virgule,PARIS,THEATRE - THEATRE MUSICAL,23.0,LES FRERES VENTOUSES,https://static.ticketmaster.fr/static/images/vignettes/s_549.gif
15 fevr. 2023,LA LUNA NEGRA,BAYONNE,THEATRE - IMPROVISATION THEATRALE,13.0,"""RING DIMPRO DE LAPRES VALENTIN""",https://static.ticketmaster.fr/static/images/vignettes/a_543313.gif
15 au 16 fevr. 2023,GRAND THEATRE 3T,TOULOUSE,THEATRE - COMEDIE,30.2,EDGAR YVES,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
15 fevr. au 5 avr. 2023,LA GAÎTÉ-MONTPARNASSE,PARIS,THEATRE - THEATRE MUSICAL,30.5,DELINE TONIUTTI,https://static.ticketmaster.fr/static/images/vignettes/a_539115.gif
15 fevr. au 17 mai 2023,THEATRE 100 NOMS,NANTES,THEATRE - IMPROVISATION THEATRALE,17.0,CHICKEN RING,https://static.ticketmaster.fr/static/images/vignettes/a_535068.gif
15 fevr. 2023,PALAIS DES CONGRES,PERPIGNAN,THEATRE - COMEDIE,25.0,CENDRILLON,https://static.ticketmaster.fr/static/images/vignettes/a_532696.gif
15 au 19 fevr. 2023,THEATRE A L'OUEST,CAEN,THEATRE - COMEDIE,24.0,LE JOUR G,https://static.ticketmaster.fr/static/images/vignettes/a_531353.gif
15 au 18 fevr. 2023,THEATRE DE SAINT-QUENTIN-EN-YVELINES,ST QUENTIN YVELINES CEDEX,THEATRE - THEATRE CONTEMPORAIN,14.0,PISTER LES CREATURES FABULEUSES,https://static.ticketmaster.fr/static/images/vignettes/a_525814.gif
