Date,Lieu,Ville,Type,Prix,Artiste,Image
5 fevr. 2023,ESPACE DOLLFUS NOACK,SAUSHEIM,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,25.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
8 fevr. 2023,LE PONANT,PACE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,29.0,GREASE IS THE WORD,https://static.ticketmaster.fr/static/images/vignettes/a_540507.gif
8 fevr. 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,"""PESTACLES ! LENFANT DE LORCHESTRE""",https://static.ticketmaster.fr/static/images/vignettes/a_532270.gif
8 fevr. 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,PESTACLES ! LES FRERES BRICOLO,https://static.ticketmaster.fr/static/images/vignettes/a_532267.gif
8 fevr. 2023,PALAIS DES CONGRES-LE MANS,LE MANS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.5,LES FRANGLAISES,https://static.ticketmaster.fr/static/images/vignettes/n_les-franglaises.gif
8 fevr. 2023,ESPACE MAYENNE,LAVAL,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
9 fevr. 2023,ESPACE GEORGE SAND,CHECY,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,16.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/a_535991.gif
9 fevr. 2023,ANOVA,ALENCON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.0,CELTIC LEGENDS,https://static.ticketmaster.fr/static/images/vignettes/n_celtic-legends.gif
10 fevr. 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,PESTACLES ! BABY OR NOT TO BE,https://static.ticketmaster.fr/static/images/vignettes/a_532280.gif
10 fevr. 2023,TMP,PIBRAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,15.0,LES FRERES COLLE,https://static.ticketmaster.fr/static/images/vignettes/a_526253.gif
11 fevr. 2023,SALLE DU TREPADE,FONSORBES,SPECTACLE ET COMEDIE MUSICALE - CABARET,10.0,LE CABARET AU FIL DU TEMPS,https://static.ticketmaster.fr/static/images/vignettes/a_543773.gif
11 fevr. 2023,PALAIS DES CONGRES DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.0,LES VOIX DU BONHEUR,https://static.ticketmaster.fr/static/images/vignettes/s_92.gif
11 fevr. 2023,THEATRE MUNICIPAL,BETHUNE,SPECTACLE ET COMEDIE MUSICALE - CABARET,29.0,CLARA OULALA,https://static.ticketmaster.fr/static/images/vignettes/n_clara-oulala.gif
11 fevr. 2023,LE PRISME,SEYSSINS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,19.0,LES FRENCH TWINS,https://static.ticketmaster.fr/static/images/vignettes/n_les-french-twins.gif
11 fevr. 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,"""PESTACLES ! WOK NWOLL""",https://static.ticketmaster.fr/static/images/vignettes/a_532290.gif
11 fevr. 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE EQUESTRE,7.0,"""PESTACLES ! AU FIL DE LEAU""",https://static.ticketmaster.fr/static/images/vignettes/a_532284.gif
11 fevr. 2023,Théâtre Coluche,PLAISIR,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,28.6,"""PIRATES : LE DESTIN DEVAN KINGSLEY""",https://static.ticketmaster.fr/static/images/vignettes/a_529001.gif
11 au 17 fevr. 2023,THEATRE A L'OUEST,ROUEN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,12.0,PROFESSEUR BISCOTO,https://static.ticketmaster.fr/static/images/vignettes/a_527588.gif
11 fevr. 2023,AUDITORIUM DU CASINO DES PALMIERS,HYERES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.7,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
11 fevr. 2023,L'ESPACE DE FORGES,FORGES LES EAUX,SPECTACLE ET COMEDIE MUSICALE - CABARET,32.0,LES ETOILES DU CABARET,https://static.ticketmaster.fr/static/images/vignettes/a_525856.gif
11 au 17 fevr. 2023,THEATRE A L'OUEST,AURAY,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,12.0,UNE DROLE DE SORCIERE,https://static.ticketmaster.fr/static/images/vignettes/n_une-drole-de-sorciere.gif
11 fevr. 2023,CARRE DES DOCKS,LE HAVRE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
11 fevr. 2023,VENDESPACE,MOUILLERON LE CAPTIF,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,45.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
12 fevr. 2023,THEATRE DE MONTELIMAR,MONTELIMAR,SPECTACLE ET COMEDIE MUSICALE - MAGIE,19.0,LES FRENCH TWINS,https://static.ticketmaster.fr/static/images/vignettes/n_les-french-twins.gif
12 fevr. 2023,PALAIS DES CONGRES DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,19.0,NATURYA ON ICE,https://static.ticketmaster.fr/static/images/vignettes/n_naturya.gif
12 fevr. 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,PESTACLES ! ALICE- La Comédie Musicale,https://static.ticketmaster.fr/static/images/vignettes/a_532373.gif
12 fevr. 2023,ESPACE DES ARTS,CHALON SUR SAONE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,32.0,BERLIN BERLIN,https://static.ticketmaster.fr/static/images/vignettes/n_berlin-berlin.gif
12 fevr. 2023,LE CORUM,MONTPELLIER,SPECTACLE ET COMEDIE MUSICALE - MAGIE,15.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE- LA MAGIE DES LOUSTIKS,https://static.ticketmaster.fr/static/images/vignettes/n_la-magie-des-loustiks.gif
14 fevr. au 7 oct. 2023,SALON LES AMBASSADEURS,DEAUVILLE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,47.5,REVIVAL DISCO,https://static.ticketmaster.fr/static/images/vignettes/a_540774.gif
14 fevr. 2023,BOURSE DU TRAVAIL,LYON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,CLARA OULALA- LE CABARET DE CLARA MORGANE,https://static.ticketmaster.fr/static/images/vignettes/n_clara-oulala.gif
14 fevr. 2023,THEATRE MONTDORY,BARENTIN,SPECTACLE ET COMEDIE MUSICALE - CABARET,22.0,LES SEA GIRLS,https://static.ticketmaster.fr/static/images/vignettes/a_534661.gif
15 fevr. 2023,THEATRE DE LA FLEURIAYE,CARQUEFOU,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/a_527930.gif
17 au 18 fevr. 2023,LA LUNA NEGRA,BAYONNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,SASTIPEN TALI,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 fevr. 2023,ESPACE GEORGE SAND,CHECY,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,4.0,IL ETAIT UNE VOIX,https://static.ticketmaster.fr/static/images/vignettes/a_534575.gif
17 fevr. 2023,SALLE DESIRE VALETTE,ST VALLIER,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.2,MARIANNE JAMES,https://static.ticketmaster.fr/static/images/vignettes/n_marianne-james.gif
18 fevr. au 23 sept. 2023,GRANDE ECURIE DU CHATEAU DE VERSAILLES,VERSAILLES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE EQUESTRE,16.4,"""LA VOIE DE LECUYER""",https://static.ticketmaster.fr/static/images/vignettes/a_542151.gif
18 fevr. 2023,PALAIS DES CONGRES,MONTELIMAR,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,16.0,LA MAGIE DES LOUSTIKS,https://static.ticketmaster.fr/static/images/vignettes/a_540999.gif
18 fevr. 2023,ESPACE BREMONTIER,ARES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,10.0,LE PETIT PRINCE,https://static.ticketmaster.fr/static/images/vignettes/a_537040.gif
18 fevr. 2023,SEVEN CASINO,AMNEVILLE LES THERMES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,37.5,DANI LARY,https://static.ticketmaster.fr/static/images/vignettes/n_dani-lary.gif
18 fevr. au 4 mars 2023,LE 13EME ART,PARIS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,13.6,SHERLOCK HOLMES,https://static.ticketmaster.fr/static/images/vignettes/a_536246.gif
18 fevr. 2023,LE CEPAC SILO,MARSEILLE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
18 fevr. 2023,LE PETIT KURSAAL,BESANCON,SPECTACLE ET COMEDIE MUSICALE - MAGIE,17.0,MENTALISME - PERCEPTION,https://static.ticketmaster.fr/static/images/vignettes/n_mentalisme-perception.gif
18 fevr. 2023,PALAIS DES CONGRES,MONTELIMAR,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
19 fevr. au 10 dec. 2023,CENTRE CULTUREL ROBERT HENRY,NOGENT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
21 fevr. 2023,ZENITH,ST ETIENNE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
22 fevr. au 5 mars 2023,LE 13EME ART,PARIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,32.0,DANI LARY,https://static.ticketmaster.fr/static/images/vignettes/a_540413.gif
23 fevr. 2023,LA HUNE,ST BENOIT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,40.5,PAR LE BOUT DU NEZ,https://static.ticketmaster.fr/static/images/vignettes/a_536594.gif
23 fevr. 2023,LE CUBE,VILLENAVE D ORNON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,17.0,DABADIE OU LES CHOSES DE NOS VIES- CLARIKA- MAISSIAT- EMMANUEL NOBLET,https://static.ticketmaster.fr/static/images/vignettes/a_532390.gif
23 fevr. 2023,LA BARROISE,BAR LE DUC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
24 au 25 fevr. 2023,SALLE ALIZE,GUIPAVAS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,5.0,GOUPIL ET KOSMAO,https://static.ticketmaster.fr/static/images/vignettes/a_536202.gif
24 fevr. au 1 mars 2023,GRAND THEATRE DE PROVENCE,AIX EN PROVENCE,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,69.0,SHEN YUN,https://static.ticketmaster.fr/static/images/vignettes/n_shen-yun.gif
24 fevr. 2023,SALLE POLYVALENTE,BOURGOIN JALLIEU,SPECTACLE ET COMEDIE MUSICALE - CABARET,19.0,LES VIRTUOSES,https://static.ticketmaster.fr/static/images/vignettes/n_les-virtuoses.gif
24 fevr. 2023,THEATRE LE RHONE,BOURG LES VALENCE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,27.2,RUE DE LA BELLE ECUME,https://static.ticketmaster.fr/static/images/vignettes/a_528375.gif
24 fevr. 2023,LE TIGRE,MARGNY LES COMPIEGNE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
24 fevr. 2023,THEATRE DE L'ARDAILLON,VIAS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,32.2,THE WORLD OF QUEEN,https://static.ticketmaster.fr/static/images/vignettes/n_the-world-of-queen-by-coverqueen.gif
25 fevr. 2023,SALLE DES FETES SALVADOR ALLENDE,AVESNES LES AUBERT,SPECTACLE ET COMEDIE MUSICALE - MAGIE,14.0,"""LA NUIT DE LHYPNOSE""",https://static.ticketmaster.fr/static/images/vignettes/a_538694.gif
25 fevr. 2023,CENTRE CULTUREL,CAPTIEUX,SPECTACLE ET COMEDIE MUSICALE - MAGIE,14.0,"""LE ET STEFFENS MAGIC SHOW""",https://static.ticketmaster.fr/static/images/vignettes/a_531651.gif
25 fevr. 2023,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
25 fevr. 2023,AUDITORIUM MEGACITE,AMIENS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
26 fevr. 2023,LE LIBERTE,RENNES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,8.0,NIIMA,https://static.ticketmaster.fr/static/images/vignettes/a_540293.gif
26 fevr. 2023,HALLE DES 5 FONTAINES,DELLE,SPECTACLE ET COMEDIE MUSICALE - CABARET,25.0,CABARET DIVA PARADIS,https://static.ticketmaster.fr/static/images/vignettes/a_532788.gif
26 fevr. 2023,LE CORUM-OPERA BERLIOZ,MONTPELLIER,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,30.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
28 fevr. 2023,CENTRE CULTUREL JULIOBONA,LILLEBONNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,7.0,THE OPERA LOCOS,https://static.ticketmaster.fr/static/images/vignettes/a_536212.gif
1 mars 2023,BORDS 2 SCENES – L’ORANGE BLEUE,VITRY LE FRANCOIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,7.0,ONDES,https://static.ticketmaster.fr/static/images/vignettes/a_535270.gif
2 au 3 mars 2023,ECHO SYSTEM,SCEY-SUR-SAÔNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,12.0,ODYSSEE LA CONFERENCE MUSICALE,https://static.ticketmaster.fr/static/images/vignettes/a_543805.gif
2 mars 2023,LA HUNE,ST BENOIT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,27.2,FLORENT PEYRE,https://static.ticketmaster.fr/static/images/vignettes/n_florent-peyre.gif
2 mars 2023,ESPACE LIGERIA,MONTLOUIS SUR LOIRE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,5.0,LALILO,https://static.ticketmaster.fr/static/images/vignettes/a_535520.gif
2 mars 2023,LE CUBE,VILLENAVE D ORNON,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,10.0,RICK LE CUBE,https://static.ticketmaster.fr/static/images/vignettes/a_532399.gif
2 mars 2023,LA NEF,ANZIN,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,44.5,MESSMER,https://static.ticketmaster.fr/static/images/vignettes/n_messmer.gif
3 mars 2023,LA CHAUDRONNERIE/SALLE MICHEL SIMON,LA CIOTAT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,39.0,CHERS PARENTS,https://static.ticketmaster.fr/static/images/vignettes/n_chers-parents.gif
3 mars 2023,ZINGA ZANGA,BEZIERS,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
3 mars 2023,CASINO BARRIERE BORDEAUX,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
3 au 5 mars 2023,ZENITH,ST ETIENNE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,STARMANIA,https://static.ticketmaster.fr/static/images/vignettes/n_starmania.gif
4 mars 2023,PARC DES EXPOSITIONS D'AGEN,AGEN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.0,LA PROMESSE BREL- RNAUD ASKOY,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
4 mars 2023,THEATRE DES REVES,CHARLEVILLE MEZIERES,SPECTACLE ET COMEDIE MUSICALE - MAGIE,21.0,LES FRENCH TWINS,https://static.ticketmaster.fr/static/images/vignettes/a_540395.gif
4 mars au 27 mai 2023,Théâtre de la Clarté,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,LA BALEINE ET SON GOSIER,https://static.ticketmaster.fr/static/images/vignettes/a_534685.gif
4 mars au 27 mai 2023,Théâtre de la Clarté,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,10.0,NINO AU PAYS DES REVES,https://static.ticketmaster.fr/static/images/vignettes/a_534684.gif
4 mars 2023,HALLE DE LA CONTERIE,CHARTRES DE BRETAGNE,SPECTACLE ET COMEDIE MUSICALE - DINER SPECTACLE,59.0,GLAM CIRCUS,https://static.ticketmaster.fr/static/images/vignettes/a_533783.gif
4 mars 2023,ESPACE LES VIKINGS,YVETOT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces-2.gif
4 mars 2023,PALAIS DES CONGRES,PERPIGNAN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
4 mars 2023,PARC DES EXPOSITIONS,AGEN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LA PROMESSE BREL- RNAUD ASKOY,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
5 mars 2023,LE 75 FOREST AVENUE,CHARLEVILLE MEZIERES,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,26.99,LA REINE DES GLACES,https://static.ticketmaster.fr/static/images/vignettes/n_la-reine-des-glaces.gif
5 mars 2023,MAISON DU PEUPLE,BELFORT,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,45.0,CHANTAL GOYA,https://static.ticketmaster.fr/static/images/vignettes/n_chantal-goya.gif
5 mars 2023,CASINO,TOULOUSE,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,34.0,LA PROMESSE BREL,https://static.ticketmaster.fr/static/images/vignettes/n_la-promesse-brel.gif
7 mars 2023,THEATRE MONTDORY,BARENTIN,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,12.0,SALVADOR ET MONSIEUR HENRI,https://static.ticketmaster.fr/static/images/vignettes/a_534682.gif
8 mars 2023,THEATRE GALLI,SANARY SUR MER,SPECTACLE ET COMEDIE MUSICALE - MAGIE,37.5,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
8 mars 2023,THEATRE DE JEANNE,NANTES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,22.0,MON BREL PREFERE,https://static.ticketmaster.fr/static/images/vignettes/a_526772.gif
9 mars 2023,LA HUNE,ST BENOIT,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,34.2,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/n_alex-vizorek.gif
10 au 11 mars 2023,LA LUNA NEGRA,BAYONNE,SPECTACLE ET COMEDIE MUSICALE - CABARET,20.0,EVA JEAN,https://static.ticketmaster.fr/static/images/vignettes/a_543322.gif
10 mars 2023,SALLE DES FETES,FAYET,SPECTACLE ET COMEDIE MUSICALE - MAGIE,14.0,"""LA NUIT DE LHYPNOSE""",https://static.ticketmaster.fr/static/images/vignettes/a_539110.gif
10 mars 2023,OCEANIS,PLOEMEUR,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
11 au 12 mars 2023,SALLE AIME PADIE,NEGREPELISSE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,20.0,FESTIVAL INTERNATIONAL DE MAGIE,https://static.ticketmaster.fr/static/images/vignettes/a_539794.gif
11 mars 2023,CINEMA CINE LES TOILES,CREPY EN VALOIS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,12.0,HYPNOSE AU CINEMA,https://static.ticketmaster.fr/static/images/vignettes/a_538693.gif
11 mars 2023,L'ARVORIK,LESNEVEN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,7.0,TRIWAP,https://static.ticketmaster.fr/static/images/vignettes/a_534265.gif
11 mars 2023,CENTRE CULTUREL L'ODYSSEE,PUSIGNAN,SPECTACLE ET COMEDIE MUSICALE - CABARET,23.0,"CABARET ""PARIS LA BELLE""",https://static.ticketmaster.fr/static/images/vignettes/a_532279.gif
11 mars 2023,BREST ARENA,BREST,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/n_love-me-tender.gif
11 mars 2023,CENTRE DES CONGRES D'ANGERS,ANGERS,SPECTACLE ET COMEDIE MUSICALE - MAGIE,30.0,FESTIVAL INTERNATIONAL VIVE LA MAGIE,https://static.ticketmaster.fr/static/images/vignettes/n_festival-international-vive-la-magie.gif
12 mars 2023,THEATRE FEMINA,BORDEAUX,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,14.0,CENDRILLON ET LES SOURIS,https://static.ticketmaster.fr/static/images/vignettes/a_538976.gif
12 mars 2023,CENTRE GERARD PHILIPPE,CALAIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,20.0,LES GOGUETTES,https://static.ticketmaster.fr/static/images/vignettes/a_532330.gif
12 mars 2023,PALAIS DES CONGRES DU FUTUROSCOPE,CHASSENEUIL DU POITOU,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,19.0,PEPPA PIG,https://static.ticketmaster.fr/static/images/vignettes/n_peppa-pig-george-suzy.gif
14 au 15 mars 2023,L'Européen,PARIS,SPECTACLE ET COMEDIE MUSICALE - GRAND SPECTACLE,25.0,LES HYPNOTISEURS,https://static.ticketmaster.fr/static/images/vignettes/n_les-hypnotiseurs.gif
14 mars 2023,ZENITH DE CAEN,CAEN,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
14 mars 2023,THEATRE DU CASINO,AIX LES BAINS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.0,THE OPERA LOCOS,https://static.ticketmaster.fr/static/images/vignettes/a_495393.gif
15 mars 2023,CENTRE MUNICIPAL CULTURE ET LOISIRS,GAP,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,8.0,"""LA GRANDE TRAVERSEE DANOKI""",https://static.ticketmaster.fr/static/images/vignettes/a_532586.gif
16 au 19 mars 2023,COMEDIE DU HAVRE,LE HAVRE,SPECTACLE ET COMEDIE MUSICALE - MAGIE,26.0,IBRAHIM EL KEBIR,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
17 mars 2023,SALLE HORIZON,PLEDRAN,SPECTACLE ET COMEDIE MUSICALE - MAGIE,25.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/a_535504.gif
17 mars 2023,Carre Bellefeuille,BOULOGNE BILLANCOURT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,15.0,PIAF ! LE SPECTACLE,https://static.ticketmaster.fr/static/images/vignettes/a_532302.gif
17 mars 2023,THEATRE MAC NAB,VIERZON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,38.5,LES COQUETTES- LES COQUETTES MERCI FRANCIS,https://static.ticketmaster.fr/static/images/vignettes/n_les-coquettes.gif
17 mars 2023,ESPACE CARAT GRAND ANGOULEME,ISLE D'ESPAGNAC,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,39.0,MICHAEL GREGORIO,https://static.ticketmaster.fr/static/images/vignettes/n_michael-gregorio.gif
17 au 18 mars 2023,ZENITH LIMOGES METROPOLE,LIMOGES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,29.0,STARMANIA,https://static.ticketmaster.fr/static/images/vignettes/n_starmania.gif
18 mars 2023,ZENITH DE TOULON,TOULON,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,40.0,LOVE ME TENDER,https://static.ticketmaster.fr/static/images/vignettes/a_529022.gif
18 mars 2023,CAC,CONCARNEAU,SPECTACLE ET COMEDIE MUSICALE - MAGIE,37.0,VIKTOR VINCENT,https://static.ticketmaster.fr/static/images/vignettes/n_viktor-vincent.gif
19 mars 2023,Espaces V Roger Lefort,VILLEPINTE,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,9.0,PINOCCHIO,https://static.ticketmaster.fr/static/images/vignettes/a_535878.gif
19 mars 2023,MOULIN DU ROC,NIORT,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,34.0,"""PIRATES : LE DESTIN DEVAN KINGSLEY""",https://static.ticketmaster.fr/static/images/vignettes/a_534585.gif
19 mars 2023,ZENITH DE PAU,PAU,SPECTACLE ET COMEDIE MUSICALE - COMEDIE MUSICALE,35.0,"""JE VAIS TAIMER""",https://static.ticketmaster.fr/static/images/vignettes/n_je-vais-t-aimer.gif
20 au 26 mars 2023,CASINO DE PARIS,PARIS,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,35.5,PASION DE BUENA VISTA,https://static.ticketmaster.fr/static/images/vignettes/a_538490.gif
21 mars 2023,ESPACE BREMONTIER,ARES,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE MUSICAL,10.0,BONOBO,https://static.ticketmaster.fr/static/images/vignettes/a_537036.gif
21 mars 2023,LA COOPERATIVE DE MAI,CLERMONT FERRAND,SPECTACLE ET COMEDIE MUSICALE - SPECTACLE JEUNE PUBLIC,7.0,SUPER EGO,https://static.ticketmaster.fr/static/images/vignettes/a_535148.gif
