Date,Lieu,Ville,Type,Prix,Artiste,Image
25 avr. 2023,LA COMETE / Le Panassa,ST ETIENNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,45.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
26 au 27 avr. 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,LES APOLLONS,https://static.ticketmaster.fr/static/images/vignettes/n_les-apollons.gif
26 avr. 2023,SALLE BORIS VIAN,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.0,ZATIS ET KALVIN,https://static.ticketmaster.fr/static/images/vignettes/n_zatis-kalvin.gif
26 au 28 avr. 2023,THEATRE MOLIERE,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,26.0,BARBER SHOP QUARTET,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
26 avr. 2023,GRAND KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,39.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
26 avr. 2023,THEATRE TRIANON,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.7,ILYES DJADEL,https://static.ticketmaster.fr/static/images/vignettes/a_532323.gif
27 avr. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,24.0,LEX FREDO,https://static.ticketmaster.fr/static/images/vignettes/a_543132.gif
27 avr. 2023,CAC,CONCARNEAU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,38.5,GUIHOME- GUILHOME,https://static.ticketmaster.fr/static/images/vignettes/n_guihome-vous-detend.gif
27 avr. 2023,THEATRE LA COMEDIE DE LILLE,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,FRANJO,https://static.ticketmaster.fr/static/images/vignettes/n_franjo.gif
27 avr. 2023,ESPACE 1500,AMBERIEU EN BUGEY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,ELODIE POUX,https://static.ticketmaster.fr/static/images/vignettes/n_elodie-poux.gif
27 avr. 2023,L'ILYADE,SEYSSINET PARISET,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,ROMAN DODUIK,https://static.ticketmaster.fr/static/images/vignettes/n_roman-doduik.gif
27 avr. 2023,SALLE VICTOR HUGO,LYON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.0,ZATIS ET KALVIN,https://static.ticketmaster.fr/static/images/vignettes/n_zatis-kalvin.gif
27 avr. 2023,THEATRE LE RHONE,BOURG LES VALENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
27 au 29 avr. 2023,MAC ROBERT LIEB,BISCHWILLER CEDEX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,20.0,LA REVUE SCOUTE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
27 avr. 2023,GRAND KURSAAL,BESANCON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,39.0,BERNARD MABILLE,https://static.ticketmaster.fr/static/images/vignettes/n_bernard-mabille.gif
27 avr. 2023,LA COMETE / Le Panassa,ST ETIENNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,42.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
27 avr. 2023,THEATRE DU CASINO,AIX LES BAINS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
27 avr. 2023,L'HERMIONE,SAINT-BRIEUC,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
27 avr. 2023,PALAIS NEPTUNE,TOULON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,35.0,FLORENT PEYRE,https://static.ticketmaster.fr/static/images/vignettes/n_florent-peyre.gif
27 avr. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,TRISTAN LOPIN,https://static.ticketmaster.fr/static/images/vignettes/n_tristan-lopin.gif
27 avr. au 11 mai 2023,RADIANT,CALUIRE ET CUIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,KARIM DUVAL,https://static.ticketmaster.fr/static/images/vignettes/n_karim-duval.gif
27 avr. 2023,MAISON DE LA CULTURE,CLERMONT FERRAND,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,ELODIE ARNOULD,https://static.ticketmaster.fr/static/images/vignettes/n_elodie-arnould.gif
27 avr. 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.5,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_509645.gif
28 avr. 2023,PALAIS DES CONGRES,LA BAULE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,GEREMY CREDEVILLE,https://static.ticketmaster.fr/static/images/vignettes/n_geremy-credeville.gif
28 avr. 2023,THEATRE A L’OUEST DE LYON,DECINES CHARPIEU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.2,ILYES DJADEL,https://static.ticketmaster.fr/static/images/vignettes/n_ilyes-djadel.gif
28 avr. 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,DOULLY,https://static.ticketmaster.fr/static/images/vignettes/n_doully.gif
28 avr. 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - CAFE THEATRE,22.0,HASSAN DE MONACO,https://static.ticketmaster.fr/static/images/vignettes/n_hassan-de-monaco.gif
28 avr. 2023,SALLE VICTOR HUGO,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,ROMAN DODUIK,https://static.ticketmaster.fr/static/images/vignettes/n_roman-doduik.gif
28 avr. 2023,L'ECRIN,TALANT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,WARREN ZAVATTA,https://static.ticketmaster.fr/static/images/vignettes/n_warren-zavatta.gif
28 avr. 2023,THEATRE TRIANON,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.0,DEDO,https://static.ticketmaster.fr/static/images/vignettes/n_dedo.gif
28 avr. 2023,C.C. YVES FURET,LA SOUTERRAINE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.2,YMERIC LOMPRET,https://static.ticketmaster.fr/static/images/vignettes/a_537003.gif
28 avr. 2023,LA COMEDIE DE TOULOUSE,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.2,LES FRENCH TWINS,https://static.ticketmaster.fr/static/images/vignettes/a_536097.gif
28 avr. 2023,LA CARAVELLE,MARCHEPRIME,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,LAURA DOMENGE,https://static.ticketmaster.fr/static/images/vignettes/a_534850.gif
28 avr. 2023,L'AGORA,BONNEVILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.2,OLIVIA MOORE,https://static.ticketmaster.fr/static/images/vignettes/a_533838.gif
28 au 29 avr. 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,MANON LEPOMME,https://static.ticketmaster.fr/static/images/vignettes/n_manon-lepomme.gif
28 avr. 2023,MAISON DU PEUPLE,BELFORT,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,39.5,LE COMTE DE BOUDERBALA,https://static.ticketmaster.fr/static/images/vignettes/n_le-comte-de-bouderbala-3.gif
28 avr. 2023,ESPACE AVEL-VOR,PLOUGASTEL DAOULAS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
28 avr. 2023,RADIANT,CALUIRE ET CUIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.5,FABIEN OLICARD,https://static.ticketmaster.fr/static/images/vignettes/n_fabien-olicard.gif
28 avr. 2023,GRAND ANGLE,VOIRON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,45.0,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/n_alex-vizorek.gif
28 avr. 2023,THEATRE FEMINA,BORDEAUX,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,TRISTAN LOPIN,https://static.ticketmaster.fr/static/images/vignettes/a_522468.gif
29 avr. 2023,PALAIS DES CONGRES,LA BAULE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,LAURA FELPIN,https://static.ticketmaster.fr/static/images/vignettes/n_laura-felpin.gif
29 avr. 2023,PALAIS DES CONGRES,LA BAULE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,LA BARRE DE RIRE,https://static.ticketmaster.fr/static/images/vignettes/a_542848.gif
29 avr. 2023,THEATRE A L’OUEST DE LYON,DECINES CHARPIEU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,DENISE,https://static.ticketmaster.fr/static/images/vignettes/n_denise.gif
29 avr. 2023,CAC,CONCARNEAU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.2,GIL ET BEN,https://static.ticketmaster.fr/static/images/vignettes/n_gil-et-ben.gif
29 au 30 avr. 2023,CONFIDENTIEL THEATRE,SORGUES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,31.2,"""DJAL""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
29 avr. 2023,SALLE PIERRE LAMY,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,ROMAN DODUIK,https://static.ticketmaster.fr/static/images/vignettes/n_roman-doduik.gif
29 avr. 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,KALLAGAN,https://static.ticketmaster.fr/static/images/vignettes/n_kallagan.gif
29 avr. 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,LES DEMOISELLES DU K-BARRE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
29 avr. 2023,BONLIEU SCENE NATIONALE ANNECY,ANNECY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,34.0,KARIM DUVAL,https://static.ticketmaster.fr/static/images/vignettes/n_karim-duval.gif
29 avr. 2023,SALLE PAUL ELUARD,SARLAT LA CANEDA,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,12.0,CHRISTOPHE ALEVEQUE,https://static.ticketmaster.fr/static/images/vignettes/a_532869.gif
29 avr. 2023,THEATRE GALLI,SANARY SUR MER,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.5,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
29 avr. 2023,LES ATLANTES,LES SABLES D OLONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,38.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
29 avr. 2023,THEATRE A L'OUEST,ROUEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,ROMUALD MAUFRAS,https://static.ticketmaster.fr/static/images/vignettes/a_527504.gif
30 avr. 2023,PALAIS DES CONGRES,LA BAULE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,18.0,LE MONDE DU SILENCE GUEULE,https://static.ticketmaster.fr/static/images/vignettes/a_542858.gif
30 avr. 2023,SALLE DE L'ETOILE,CHATEAURENARD,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,SELLIG,https://static.ticketmaster.fr/static/images/vignettes/a_542729.gif
30 avr. 2023,CAC,CONCARNEAU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,25.0,"LEX JAFFRAY- ""LE SON DALEX""",https://static.ticketmaster.fr/static/images/vignettes/a_540453.gif
30 avr. 2023,SALLE DES MARINIERES,PORCIEU AMBLAGNIEU,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,47.0,FREDERIC FRANCOIS,https://static.ticketmaster.fr/static/images/vignettes/n_frederic-francois.gif
30 avr. 2023,ESPACE  CULTUREL VICTOR HUGO,PUGET SUR ARGENS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,LAURA LAUNE,https://static.ticketmaster.fr/static/images/vignettes/n_laura-laune.gif
30 avr. 2023,THEATRE LE RHONE,BOURG LES VALENCE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,46.0,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/n_alex-vizorek.gif
30 avr. 2023,SALLE MARCEL SEMBAT,CHALON SUR SAONE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
30 avr. 2023,GARE DU MIDI,BIARRITZ,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,INES REG,https://static.ticketmaster.fr/static/images/vignettes/n_ines-reg.gif
2 mai 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,24.0,JEREMY NADEAU,https://static.ticketmaster.fr/static/images/vignettes/n_jeremy-nadeau.gif
2 au 6 mai 2023,COMPAGNIE DU CAFE THEATRE,NANTES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,24.0,LEO BRIERE,https://static.ticketmaster.fr/static/images/vignettes/a_539910.gif
2 mai 2023,THEATRE MONTDORY,BARENTIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,TOUT EST DANS LA VOIX,https://static.ticketmaster.fr/static/images/vignettes/a_534992.gif
3 mai 2023,GARE DU MIDI,BIARRITZ,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,32.2,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
3 au 4 mai 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,URBAIN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
3 mai au 22 sept. 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.0,ROMAN FRAYSSINET,https://static.ticketmaster.fr/static/images/vignettes/n_roman-frayssinet.gif
3 mai 2023,ROYAL COMEDY CLUB,REIMS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,HASSAN DE MONACO,https://static.ticketmaster.fr/static/images/vignettes/a_540154.gif
3 mai 2023,MAISON DU PEUPLE,BELFORT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
4 mai 2023,LE SPLENDID,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,42.0,NTHONY KAVANAGH,https://static.ticketmaster.fr/static/images/vignettes/n_anthony-kavanagh.gif
4 mai 2023,PALAIS DES CONGRES-SALLE ERASME,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,ROMAN FRAYSSINET,https://static.ticketmaster.fr/static/images/vignettes/n_roman-frayssinet.gif
4 mai 2023,AUDITORIUM DE LA LOUVIERE,EPINAL,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.2,MARS ET VENUS,https://static.ticketmaster.fr/static/images/vignettes/n_mars-et-venus.gif
4 au 6 mai 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.2,BUN HAY MEAN,https://static.ticketmaster.fr/static/images/vignettes/n_bun-hay-mean.gif
4 mai 2023,CENTRE SOCIO CULTUREL,ST NABORD,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,"""CHARLIE ET STYLO""",https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
4 mai 2023,CASINO,TOULOUSE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/n_manu-payet.gif
4 mai 2023,THEATRE MONTDORY,BARENTIN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,17.0,OPUS ULTIMUS,https://static.ticketmaster.fr/static/images/vignettes/a_535010.gif
4 mai 2023,THEATRE SEBASTOPOL,LILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,31.0,KARIM DUVAL,https://static.ticketmaster.fr/static/images/vignettes/n_karim-duval.gif
5 mai 2023,THEATRE LE COLBERT,TOULON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,24.0,JEREMY NADEAU,https://static.ticketmaster.fr/static/images/vignettes/n_jeremy-nadeau.gif
5 mai 2023,APOLLO THEATRE,PARIS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,15.3,THE COMEDY STORE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
5 mai 2023,ROYAL COMEDY CLUB,REIMS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,MELODIE FONTAINE,https://static.ticketmaster.fr/static/images/vignettes/a_536507.gif
5 mai 2023,SALLE JEAN VILAR,BLENOD LES PONT A MOUSSON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,"""CHARLIE ET STYLO""",https://static.ticketmaster.fr/static/images/vignettes/a_536203.gif
5 mai 2023,THEATRE MONTDORY,BARENTIN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,17.0,LA JOYEUSE HISTOIRE DU MONDE,https://static.ticketmaster.fr/static/images/vignettes/a_535012.gif
5 au 6 mai 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,REGLEMENT DE COUPLE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
5 mai 2023,THEATRE GALLI,SANARY SUR MER,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,50.0,LEX VIZOREK,https://static.ticketmaster.fr/static/images/vignettes/n_alex-vizorek.gif
5 mai 2023,SALLE MARCEL SEMBAT,CHALON SUR SAONE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,39.5,LE COMTE DE BOUDERBALA,https://static.ticketmaster.fr/static/images/vignettes/a_529142.gif
5 mai 2023,GRAND THEATRE DE CALAIS,CALAIS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,LA BAJON,https://static.ticketmaster.fr/static/images/vignettes/n_la-bajon.gif
5 mai 2023,LE TOBOGGAN,DECINES CHARPIEU,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.2,NTONIA DE RENDINGER,https://static.ticketmaster.fr/static/images/vignettes/a_528361.gif
5 mai 2023,LA LONGERE DE BEAUPUY,MOUILLERON LE CAPTIF,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,GEREMY CREDEVILLE,https://static.ticketmaster.fr/static/images/vignettes/n_geremy-credeville.gif
6 mai 2023,ESPACE PIERRE BACHELET,DAMMARIE LES LYS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,33.0,MINE RADI,https://static.ticketmaster.fr/static/images/vignettes/n_amine-radi.gif
6 mai 2023,ROYAL COMEDY CLUB,REIMS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,22.0,LAURA CALU,https://static.ticketmaster.fr/static/images/vignettes/a_540712.gif
6 mai 2023,THEATRE LE COLBERT,TOULON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,24.0,THOMAS ANGELVY,https://static.ticketmaster.fr/static/images/vignettes/n_thomas-angelvy.gif
6 mai au 10 juin 2023,LA SCENE DE STRASBOURG,STRASBOURG,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,29.0,GIL ET BEN,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
6 mai 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,MELODIE FONTAINE,https://static.ticketmaster.fr/static/images/vignettes/n_melodie-fontaine.gif
6 mai 2023,OCEANIS,PLOEMEUR,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,MARC ANTOINE LE BRET,https://static.ticketmaster.fr/static/images/vignettes/a_533578.gif
6 mai 2023,RADIANT,CALUIRE ET CUIRE,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.2,DEMANCHE,https://static.ticketmaster.fr/static/images/vignettes/a_527352.gif
6 mai 2023,COMPLEXE BOCAPOLE,BRESSUIRE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,GEREMY CREDEVILLE,https://static.ticketmaster.fr/static/images/vignettes/n_geremy-credeville.gif
7 mai 2023,SALLE DE L'ETOILE,CHATEAURENARD,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,34.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder.gif
9 au 10 mai 2023,THEATRE A L'OUEST,CAEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,26.0,ELISABETH BUFFET,https://static.ticketmaster.fr/static/images/vignettes/n_elisabeth-buffet.gif
9 mai 2023,THEATRE MICHEL PORTAL,BAYONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,29.0,CAROLINE ESTREMO,https://static.ticketmaster.fr/static/images/vignettes/n_caroline-estremo.gif
10 au 11 mai 2023,THEATRE A L'OUEST,ROUEN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,FLORIAN NARDONNE,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
10 au 11 mai 2023,Théâtre de la Clarté,BOULOGNE BILLANCOURT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,27.5,BUN HAY MEAN,https://static.ticketmaster.fr/static/images/vignettes/a_540189.gif
10 mai 2023,AUDITORIUM ESPACE MALRAUX,JOUE LES TOURS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,36.0,"""MARIE SINFILTRE""",https://static.ticketmaster.fr/static/images/vignettes/n_marie-s-infiltre.gif
10 mai 2023,LE NOUVEL ATRIUM,ST AVERTIN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.2,NTHONY KAVANAGH,https://static.ticketmaster.fr/static/images/vignettes/n_anthony-kavanagh.gif
10 mai 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.2,ILYES DJADEL,https://static.ticketmaster.fr/static/images/vignettes/a_532400.gif
10 mai 2023,BOURSE DU TRAVAIL,LYON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,40.0,NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/n_anne-roumanoff.gif
11 mai 2023,LE CEPAC SILO,MARSEILLE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,39.0,NNE ROUMANOFF,https://static.ticketmaster.fr/static/images/vignettes/n_anne-roumanoff.gif
11 mai 2023,ESPACE AVEL-VOR,PLOUGASTEL DAOULAS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,30.0,LES FATALS PICARDS- GIEDRE,https://static.ticketmaster.fr/static/images/vignettes/a_541271.gif
11 mai 2023,THEATRE A L'OUEST,AURAY,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,22.0,LES APOLLONS,https://static.ticketmaster.fr/static/images/vignettes/n_les-apollons.gif
11 mai 2023,ESPACE LES VIKINGS,YVETOT,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,37.5,MANU PAYET,https://static.ticketmaster.fr/static/images/vignettes/a_539605.gif
11 mai 2023,PALAIS DES CONGRES-LE MANS,LE MANS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,36.0,"""MARIE SINFILTRE""",https://static.ticketmaster.fr/static/images/vignettes/n_marie-s-infiltre.gif
11 mai 2023,L'ENTREPOT,LE HAILLAN,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,32.2,FABRICE EBOUE,https://static.ticketmaster.fr/static/images/vignettes/n_fabrice-eboue.gif
11 mai 2023,L'ANGE BLEU,GAURIAGUET,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,BOODER,https://static.ticketmaster.fr/static/images/vignettes/n_booder-is-back.gif
12 mai 2023,ESPACE CULTUREL,GRAVESON,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,30.0,PHILIPPE CANDELORO,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 mai 2023,ESPACE AVEL-VOR,PLOUGASTEL DAOULAS,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,28.0,LE POINT VIRGULE EMFLAMME LES FEUX,https://static.ticketmaster.fr/static/images/vignettes/a_541291.gif
12 au 13 mai 2023,THEATRE A L'OUEST,ROUEN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,28.2,STEFAN CUVELIER,https://static.ticketmaster.fr/static/images/vignettes/ticket.gif
12 mai 2023,MACH 36,DEOLS,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,42.0,RNAUD DUCRET,https://static.ticketmaster.fr/static/images/vignettes/n_arnaud-ducret.gif
12 mai 2023,PATIO DE CAMARGUE,ARLES,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,32.0,MINE RADI,https://static.ticketmaster.fr/static/images/vignettes/n_amine-radi.gif
12 mai 2023,THEATRE LE COLBERT,TOULON,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,27.2,DENIS MARECHAL,https://static.ticketmaster.fr/static/images/vignettes/n_denis-marechal.gif
12 mai 2023,CENTRE CULTUREL JULIOBONA,LILLEBONNE,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,7.0,DEBOUT SUR LE ZINC,https://static.ticketmaster.fr/static/images/vignettes/a_536222.gif
12 mai 2023,SALLE HORIZON,PLEDRAN,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,25.0,MARIANNE JAMES,https://static.ticketmaster.fr/static/images/vignettes/n_marianne-james.gif
12 mai 2023,LE TRAM,MAIZIERES LES METZ,HUMOUR ET ONE (WO)MAN SHOW - HUMOUR,32.2,PABLO MIRA,https://static.ticketmaster.fr/static/images/vignettes/n_pablo-mira.gif
12 mai 2023,DOME DE MUTZIG,MUTZIG,HUMOUR ET ONE (WO)MAN SHOW - ONE (WO)MAN SHOW,35.0,CHRISTELLE CHOLLET,https://static.ticketmaster.fr/static/images/vignettes/n_christelle-chollet.gif
